Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,Weather_Label
2.0,91,11.5,51.0,Overcast,987.31,1,Winter,2.0,Mountain,Snowy,2
18.0,96,3.5,78.0,Overcast,1003.51,0,Winter,10.0,Mountain,Cloudy,0
31.0,63,12.5,37.0,Overcast,1006.18,3,Autumn,6.5,Coastal,Cloudy,0
26.0,52,2.5,12.0,Overcast,1009.69,2,Winter,6.5,Coastal,Cloudy,0
47.0,48,1.5,68.0,Partly Cloudy,1049.7312500000003,13,Spring,10.0,Inland,Cloudy,0
27.0,98,15.0,95.0,Overcast,995.36,0,Spring,4.0,Inland,Rainy,1
24.0,88,11.0,54.0,Partly Cloudy,1010.16,3,Autumn,3.5,Inland,Rainy,1
31.0,95,16.0,62.0,Partly Cloudy,1017.8,1,Spring,1.5,Inland,Rainy,1
25.0,67,4.5,33.0,Overcast,1011.06,1,Spring,5.5,Coastal,Cloudy,0
42.0,34,0.0,15.0,Clear,1026.61,7,Autumn,5.5,Coastal,Sunny,3
32.0,70,12.0,97.0,Partly Cloudy,961.8412499999998,8,Autumn,12.5,Mountain,Cloudy,0
17.0,76,18.0,54.0,Overcast,1001.43,2,Autumn,5.0,Mountain,Rainy,1
56.0,100,14.5,90.0,Clear,1028.48,5,Summer,11.5,Mountain,Sunny,3
18.0,67,7.0,34.0,Overcast,1001.37,4,Summer,8.0,Coastal,Cloudy,0
-10.0,63,7.5,12.0,Overcast,961.8412499999998,5,Autumn,8.0,Inland,Rainy,1
-8.0,68,17.0,70.0,Partly Cloudy,980.57,0,Winter,3.5,Mountain,Snowy,2
10.0,97,5.5,92.0,Partly Cloudy,995.44,3,Spring,1.5,Coastal,Rainy,1
11.0,77,9.5,35.0,Partly Cloudy,1008.27,3,Spring,8.0,Inland,Cloudy,0
29.0,80,20.0,100.0,Overcast,1010.95,10,Spring,0.5,Mountain,Rainy,1
14.0,61,15.5,51.0,Partly Cloudy,991.91,1,Spring,4.5,Coastal,Rainy,1
71.5,100,15.0,83.0,Partly Cloudy,1015.0,11,Summer,7.0,Mountain,Sunny,3
23.0,70,8.0,14.0,Partly Cloudy,1013.84,4,Spring,8.5,Coastal,Cloudy,0
-4.0,74,1.5,95.0,Partly Cloudy,985.63,0,Winter,4.0,Inland,Snowy,2
34.0,44,10.0,7.0,Clear,1029.04,6,Autumn,6.0,Coastal,Sunny,3
52.0,75,22.5,100.0,Partly Cloudy,1017.47,13,Summer,3.5,Mountain,Cloudy,0
23.0,97,9.0,60.0,Overcast,1004.78,2,Spring,3.0,Inland,Rainy,1
17.0,70,8.5,54.0,Overcast,992.34,1,Summer,2.5,Inland,Rainy,1
19.0,90,18.5,98.0,Partly Cloudy,1001.49,3,Summer,3.5,Inland,Rainy,1
37.0,27,6.0,9.0,Clear,1010.46,7,Winter,5.0,Inland,Sunny,3
15.0,66,6.5,73.0,Overcast,992.08,1,Summer,1.5,Inland,Rainy,1
30.0,53,5.5,12.0,Partly Cloudy,1015.07,9,Summer,7.0,Inland,Sunny,3
32.0,72,9.5,51.0,Partly Cloudy,991.03,1,Spring,2.0,Inland,Rainy,1
39.0,42,4.5,8.0,Clear,1022.43,6,Autumn,6.5,Inland,Sunny,3
24.0,36,4.5,8.0,Clear,1011.34,8,Winter,7.0,Mountain,Sunny,3
37.0,48,0.0,0.0,Clear,1015.92,6,Autumn,8.5,Mountain,Sunny,3
0.0,76,2.0,94.0,Overcast,983.7,1,Winter,4.0,Inland,Snowy,2
21.0,69,9.5,68.0,Partly Cloudy,1003.94,3,Spring,2.5,Coastal,Rainy,1
24.0,71,16.5,88.0,Overcast,997.18,2,Autumn,2.5,Inland,Rainy,1
35.0,100,23.5,88.0,Clear,1027.31,3,Summer,3.5,Coastal,Sunny,3
25.0,60,13.5,86.0,Overcast,1010.2,3,Autumn,1.5,Inland,Rainy,1
20.0,53,8.0,44.0,Overcast,1014.36,4,Winter,5.0,Inland,Cloudy,0
-7.0,95,7.0,58.0,Overcast,984.65,1,Winter,2.0,Mountain,Snowy,2
30.0,41,6.5,12.0,Partly Cloudy,1019.99,5,Winter,6.5,Mountain,Sunny,3
31.0,66,6.5,17.0,Clear,1019.19,10,Winter,8.0,Mountain,Sunny,3
32.0,49,7.5,19.0,Partly Cloudy,1012.65,7,Summer,8.0,Coastal,Sunny,3
25.0,48,6.5,15.0,Clear,1012.31,6,Winter,10.0,Inland,Sunny,3
-11.0,72,4.5,68.0,Cloudy,961.8412499999998,14,Autumn,14.25,Mountain,Sunny,3
2.0,96,3.5,76.0,Overcast,981.84,1,Winter,1.5,Inland,Snowy,2
-6.0,94,1.0,65.0,Overcast,999.86,1,Winter,4.0,Inland,Snowy,2
40.0,39,0.5,11.0,Partly Cloudy,1025.81,7,Spring,9.5,Mountain,Sunny,3
2.0,86,14.5,81.0,Overcast,985.58,0,Winter,4.5,Mountain,Snowy,2
33.0,74,20.0,89.0,Overcast,1000.99,2,Summer,4.0,Coastal,Rainy,1
15.0,95,15.5,74.0,Partly Cloudy,997.05,2,Winter,4.0,Mountain,Rainy,1
-11.0,95,26.25,88.0,Overcast,993.34,10,Winter,1.5,Mountain,Snowy,2
43.0,39,2.0,19.0,Clear,1022.58,8,Summer,6.5,Inland,Sunny,3
22.0,51,9.5,1.0,Clear,1015.0,9,Spring,5.0,Coastal,Sunny,3
26.0,73,15.5,92.0,Overcast,1000.11,0,Summer,2.0,Coastal,Rainy,1
32.0,63,13.5,18.0,Partly Cloudy,1014.83,2,Spring,6.5,Mountain,Cloudy,0
26.0,76,16.5,80.0,Partly Cloudy,1001.17,0,Autumn,4.0,Coastal,Rainy,1
11.0,61,20.0,94.0,Overcast,1006.34,3,Winter,1.5,Inland,Rainy,1
15.0,89,17.0,52.0,Overcast,1018.76,3,Spring,4.0,Mountain,Rainy,1
17.0,67,5.5,38.0,Overcast,1013.81,3,Summer,8.5,Coastal,Cloudy,0
29.0,52,8.0,11.0,Partly Cloudy,1013.92,2,Spring,6.5,Mountain,Cloudy,0
26.0,69,10.0,27.0,Overcast,1008.72,2,Summer,8.0,Inland,Cloudy,0
24.0,75,26.25,73.0,Partly Cloudy,1018.54,13,Winter,3.5,Mountain,Cloudy,0
13.0,95,13.5,51.0,Overcast,991.54,0,Summer,2.5,Mountain,Rainy,1
32.0,69,7.0,16.0,Clear,1010.07,6,Summer,9.0,Mountain,Sunny,3
20.0,85,6.5,79.0,Clear,1020.3,9,Autumn,2.0,Coastal,Sunny,3
27.0,85,6.0,77.0,Partly Cloudy,997.73,1,Summer,4.0,Coastal,Rainy,1
29.0,55,1.0,38.0,Partly Cloudy,1003.99,4,Summer,7.0,Coastal,Cloudy,0
-20.0,73,14.0,18.0,Cloudy,961.8412499999998,13,Summer,0.0,Coastal,Snowy,2
-7.0,92,7.5,75.0,Overcast,980.14,0,Winter,3.5,Mountain,Snowy,2
18.0,78,14.5,12.0,Partly Cloudy,1011.45,4,Winter,6.5,Inland,Cloudy,0
-2.0,92,14.5,95.0,Overcast,985.61,1,Winter,3.5,Mountain,Snowy,2
-2.0,98,26.25,77.0,Partly Cloudy,982.53,4,Winter,1.0,Mountain,Snowy,2
21.0,23,15.0,91.0,Partly Cloudy,961.8412499999998,3,Summer,12.0,Mountain,Cloudy,0
35.0,43,2.0,15.0,Clear,1018.9,7,Spring,6.5,Coastal,Sunny,3
16.0,77,11.0,52.0,Overcast,1014.49,3,Autumn,1.5,Mountain,Rainy,1
10.0,64,10.0,27.0,Partly Cloudy,1013.33,1,Summer,8.5,Inland,Cloudy,0
39.0,96,26.25,76.0,Partly Cloudy,1002.95,6,Autumn,4.5,Inland,Cloudy,0
27.0,75,13.5,34.0,Partly Cloudy,1001.22,4,Summer,7.0,Coastal,Cloudy,0
37.0,42,5.5,19.0,Clear,1021.85,8,Autumn,10.0,Coastal,Sunny,3
13.0,65,12.5,18.0,Overcast,1015.55,4,Winter,7.0,Inland,Cloudy,0
34.0,49,1.0,8.0,Clear,1018.05,7,Summer,8.5,Inland,Sunny,3
36.0,99,15.5,73.0,Clear,1021.61,9,Spring,8.5,Coastal,Sunny,3
52.0,77,21.5,94.0,Partly Cloudy,1009.17,0,Autumn,9.0,Mountain,Cloudy,0
-1.0,76,13.5,81.0,Partly Cloudy,995.25,1,Winter,1.5,Inland,Snowy,2
11.0,52,14.0,25.0,Overcast,1014.85,2,Winter,7.5,Mountain,Cloudy,0
65.0,100,20.5,100.0,Overcast,1015.95,14,Spring,3.0,Coastal,Cloudy,0
48.0,76,2.5,17.0,Partly Cloudy,1043.58,3,Summer,14.25,Inland,Rainy,1
24.0,92,7.0,67.0,Overcast,1014.99,3,Winter,4.5,Mountain,Rainy,1
28.0,36,4.5,87.0,Cloudy,1049.7312500000003,13,Spring,2.0,Mountain,Sunny,3
49.0,94,6.5,92.0,Clear,1020.62,10,Summer,1.5,Mountain,Sunny,3
-9.0,100,7.0,84.0,Overcast,985.63,14,Winter,1.0,Inland,Snowy,2
2.0,83,15.5,98.0,Overcast,994.72,1,Winter,4.0,Mountain,Snowy,2
33.0,69,1.5,19.0,Partly Cloudy,1009.03,3,Autumn,7.5,Mountain,Cloudy,0
11.0,54,6.0,42.0,Partly Cloudy,1011.56,1,Autumn,5.5,Mountain,Cloudy,0
33.0,91,15.5,88.0,Overcast,1017.61,1,Spring,1.5,Coastal,Rainy,1
20.0,100,18.5,100.0,Partly Cloudy,1022.93,13,Autumn,3.0,Coastal,Sunny,3
39.0,41,1.5,10.0,Clear,1010.84,11,Winter,6.5,Inland,Sunny,3
26.0,73,14.0,43.0,Partly Cloudy,1014.64,2,Spring,7.5,Mountain,Cloudy,0
-3.0,61,9.0,62.0,Overcast,984.77,0,Winter,2.5,Inland,Snowy,2
-5.0,74,14.5,94.0,Overcast,991.47,1,Winter,5.0,Mountain,Snowy,2
-14.0,49,8.5,86.0,Partly Cloudy,1049.7312500000003,13,Winter,14.25,Mountain,Snowy,2
27.0,24,6.5,4.0,Clear,1028.18,8,Autumn,5.5,Inland,Sunny,3
-9.0,93,6.5,86.0,Overcast,990.55,8,Winter,1.5,Inland,Snowy,2
23.0,79,19.5,90.0,Overcast,999.32,0,Summer,3.0,Mountain,Rainy,1
30.0,51,6.5,29.0,Partly Cloudy,1015.04,1,Spring,7.5,Coastal,Cloudy,0
18.0,100,15.5,100.0,Partly Cloudy,1006.5,5,Winter,7.0,Inland,Cloudy,0
-6.0,81,14.0,89.0,Overcast,986.16,0,Winter,1.5,Inland,Snowy,2
13.0,61,13.5,78.0,Overcast,997.05,0,Spring,3.5,Coastal,Rainy,1
20.0,86,6.0,80.0,Overcast,1002.04,1,Spring,1.5,Mountain,Rainy,1
50.0,77,20.0,100.0,Overcast,1018.87,10,Winter,3.0,Inland,Cloudy,0
16.0,83,8.0,95.0,Overcast,1012.67,0,Winter,5.0,Coastal,Rainy,1
32.0,91,11.0,76.0,Overcast,1016.31,0,Spring,2.5,Mountain,Rainy,1
15.0,68,8.5,49.0,Partly Cloudy,1013.08,1,Winter,6.0,Coastal,Cloudy,0
30.0,31,4.5,9.0,Clear,1016.01,6,Winter,7.5,Coastal,Sunny,3
35.0,33,5.5,0.0,Clear,1014.3,9,Autumn,10.0,Inland,Sunny,3
23.0,91,3.0,82.0,Overcast,1001.42,11,Winter,4.0,Mountain,Cloudy,0
28.0,29,2.5,41.0,Cloudy,967.29,5,Winter,14.0,Mountain,Sunny,3
41.0,22,12.5,69.0,Cloudy,1049.7312500000003,5,Autumn,12.5,Mountain,Cloudy,0
24.0,57,14.0,28.0,Partly Cloudy,1009.68,2,Autumn,6.0,Inland,Cloudy,0
-2.0,74,9.5,84.0,Partly Cloudy,999.92,0,Winter,4.5,Inland,Snowy,2
41.0,58,1.5,7.0,Clear,1024.84,8,Autumn,7.5,Coastal,Sunny,3
11.0,97,15.5,84.0,Overcast,1002.16,0,Summer,2.5,Coastal,Rainy,1
38.0,86,26.25,72.0,Partly Cloudy,1007.42,1,Winter,2.0,Coastal,Rainy,1
37.0,58,3.0,6.0,Partly Cloudy,1025.0,11,Spring,7.5,Mountain,Sunny,3
-10.0,95,1.5,77.0,Overcast,998.66,1,Winter,2.0,Inland,Snowy,2
31.0,40,3.0,63.0,Cloudy,978.78,2,Winter,1.5,Inland,Sunny,3
34.0,70,5.5,65.0,Overcast,1016.37,1,Summer,3.5,Coastal,Rainy,1
32.0,82,12.0,100.0,Overcast,1002.34,3,Spring,5.5,Mountain,Rainy,1
32.0,100,26.25,92.0,Partly Cloudy,991.66,8,Autumn,1.5,Coastal,Rainy,1
44.0,36,0.0,50.0,Cloudy,1028.74,12,Winter,9.5,Inland,Sunny,3
-6.0,87,7.0,98.0,Partly Cloudy,993.47,0,Winter,2.0,Mountain,Snowy,2
10.0,60,15.0,24.0,Overcast,1014.13,3,Summer,8.0,Coastal,Cloudy,0
34.0,23,4.0,13.0,Clear,1018.72,10,Winter,10.0,Coastal,Sunny,3
-3.0,83,0.5,66.0,Overcast,981.83,0,Winter,3.0,Inland,Snowy,2
21.0,65,4.5,13.0,Partly Cloudy,1013.07,6,Summer,9.0,Inland,Sunny,3
10.0,78,12.0,43.0,Partly Cloudy,1007.61,3,Winter,7.5,Mountain,Cloudy,0
-10.0,100,26.25,79.0,Partly Cloudy,991.14,12,Winter,1.5,Mountain,Snowy,2
20.0,69,5.5,8.0,Clear,1026.07,10,Summer,7.5,Coastal,Sunny,3
17.0,56,14.0,35.0,Partly Cloudy,1009.79,4,Autumn,6.5,Coastal,Cloudy,0
3.0,64,2.0,95.0,Overcast,999.27,0,Winter,4.5,Mountain,Snowy,2
17.0,63,12.5,39.0,Overcast,1004.63,1,Winter,5.5,Inland,Cloudy,0
25.0,31,4.5,13.0,Clear,1026.43,5,Winter,9.5,Inland,Sunny,3
27.0,71,16.0,68.0,Partly Cloudy,1014.58,1,Spring,1.0,Mountain,Rainy,1
34.0,20,0.5,48.0,Partly Cloudy,961.8412499999998,3,Autumn,14.25,Inland,Cloudy,0
-9.0,94,10.5,84.0,Overcast,997.62,0,Winter,1.0,Inland,Snowy,2
21.0,76,9.5,62.0,Overcast,1013.0,2,Spring,3.0,Coastal,Rainy,1
37.0,31,9.5,5.0,Partly Cloudy,1023.81,6,Spring,8.0,Coastal,Sunny,3
34.0,65,20.0,56.0,Partly Cloudy,1019.24,3,Spring,3.5,Coastal,Rainy,1
22.0,59,1.5,46.0,Overcast,1010.83,2,Winter,8.5,Coastal,Cloudy,0
37.0,45,11.0,47.0,Overcast,961.8412499999998,4,Autumn,14.25,Mountain,Snowy,2
25.0,99,20.5,90.0,Overcast,1004.14,0,Winter,2.5,Coastal,Rainy,1
22.0,49,1.0,11.0,Clear,1021.32,6,Summer,7.5,Inland,Sunny,3
42.0,29,9.0,17.0,Clear,1010.06,5,Autumn,6.5,Mountain,Sunny,3
30.0,98,16.0,86.0,Overcast,996.56,2,Summer,2.5,Mountain,Rainy,1
-9.0,93,12.0,74.0,Overcast,988.5,1,Winter,2.0,Mountain,Snowy,2
23.0,66,8.0,18.0,Partly Cloudy,1017.17,3,Spring,6.0,Coastal,Cloudy,0
30.0,26,6.0,6.0,Partly Cloudy,1028.27,9,Summer,7.5,Coastal,Sunny,3
31.0,81,15.0,57.0,Overcast,998.72,3,Summer,4.0,Coastal,Rainy,1
43.0,59,9.0,15.0,Clear,1029.63,10,Summer,6.0,Mountain,Sunny,3
42.0,26,2.5,2.0,Clear,1020.33,10,Winter,8.0,Mountain,Sunny,3
-10.0,87,7.5,92.0,Overcast,989.18,1,Winter,2.5,Inland,Snowy,2
23.0,93,17.0,83.0,Overcast,1000.03,2,Autumn,4.5,Coastal,Rainy,1
-2.0,88,18.0,73.0,Overcast,992.49,1,Winter,5.0,Inland,Snowy,2
1.0,69,0.5,90.0,Partly Cloudy,998.27,1,Winter,2.5,Mountain,Snowy,2
19.0,79,15.5,72.0,Overcast,1009.67,8,Spring,10.5,Coastal,Cloudy,0
50.0,91,26.25,71.0,Overcast,1019.95,5,Spring,3.0,Inland,Rainy,1
-10.0,89,19.5,78.0,Overcast,987.66,0,Winter,4.5,Inland,Snowy,2
22.0,81,17.0,83.0,Overcast,1014.86,1,Winter,1.5,Inland,Rainy,1
-3.0,90,2.0,51.0,Overcast,991.41,0,Winter,3.0,Mountain,Snowy,2
39.0,91,26.25,100.0,Overcast,1012.4,8,Summer,2.0,Coastal,Rainy,1
40.0,32,7.5,7.0,Partly Cloudy,1027.99,6,Spring,8.0,Mountain,Sunny,3
10.0,82,8.5,86.0,Overcast,992.52,0,Winter,5.0,Mountain,Rainy,1
28.0,33,9.5,2.0,Clear,1012.55,8,Winter,9.5,Inland,Sunny,3
44.0,49,7.0,6.0,Clear,1025.25,5,Summer,8.5,Mountain,Sunny,3
-7.0,84,13.5,76.0,Overcast,991.28,0,Winter,4.0,Mountain,Snowy,2
42.0,37,9.5,2.0,Partly Cloudy,1013.47,9,Winter,8.5,Inland,Sunny,3
-7.0,96,15.5,75.0,Overcast,986.76,0,Winter,4.5,Inland,Snowy,2
26.0,100,16.5,72.0,Partly Cloudy,1010.72,8,Summer,2.5,Mountain,Rainy,1
24.0,86,19.5,87.0,Partly Cloudy,1017.97,2,Summer,2.5,Coastal,Rainy,1
25.0,67,9.0,12.0,Overcast,1011.46,3,Spring,8.0,Mountain,Cloudy,0
12.0,68,5.5,12.0,Partly Cloudy,1003.4,3,Winter,8.0,Inland,Cloudy,0
38.0,49,13.5,92.0,Overcast,961.8412499999998,1,Autumn,0.0,Coastal,Sunny,3
2.0,60,3.0,70.0,Overcast,994.19,0,Winter,2.0,Mountain,Snowy,2
23.0,60,6.0,1.0,Clear,1023.51,5,Autumn,7.0,Mountain,Sunny,3
-9.0,67,16.0,77.0,Overcast,994.52,1,Winter,4.0,Mountain,Snowy,2
29.0,50,10.5,28.0,Overcast,1010.45,1,Winter,8.5,Mountain,Cloudy,0
26.0,79,9.5,14.0,Partly Cloudy,1010.91,2,Summer,6.5,Inland,Cloudy,0
-13.0,100,6.0,82.0,Overcast,991.35,3,Winter,0.0,Mountain,Snowy,2
18.0,87,11.0,88.0,Clear,1012.39,4,Autumn,2.5,Inland,Sunny,3
30.0,78,8.0,72.0,Overcast,996.03,1,Winter,2.0,Coastal,Rainy,1
-1.0,71,7.5,76.0,Overcast,997.32,1,Winter,5.0,Mountain,Snowy,2
-3.0,68,7.0,76.0,Overcast,996.77,0,Winter,2.5,Inland,Snowy,2
-24.0,79,14.5,100.0,Partly Cloudy,990.35,3,Winter,2.0,Inland,Snowy,2
0.0,64,8.5,75.0,Overcast,988.73,0,Winter,2.0,Mountain,Snowy,2
-5.0,71,11.5,92.0,Overcast,983.17,0,Winter,2.0,Inland,Snowy,2
30.0,71,14.5,23.0,Overcast,1002.99,4,Spring,7.5,Mountain,Cloudy,0
19.0,74,15.5,81.0,Overcast,1008.76,3,Winter,2.5,Inland,Rainy,1
43.0,50,3.0,13.0,Partly Cloudy,1014.67,6,Autumn,6.5,Mountain,Sunny,3
30.0,77,14.5,15.0,Partly Cloudy,1010.04,2,Spring,5.5,Mountain,Cloudy,0
26.0,89,14.5,84.0,Overcast,993.68,2,Winter,3.5,Mountain,Rainy,1
-1.0,84,9.5,50.0,Overcast,995.49,1,Winter,1.5,Mountain,Snowy,2
24.0,72,26.25,78.0,Overcast,997.49,3,Winter,1.0,Inland,Rainy,1
30.0,77,3.0,19.0,Overcast,1006.16,3,Winter,6.0,Inland,Cloudy,0
32.0,78,6.0,83.0,Partly Cloudy,1011.9,2,Autumn,3.5,Inland,Rainy,1
33.0,74,5.0,38.0,Partly Cloudy,1017.46,3,Spring,5.0,Mountain,Cloudy,0
-2.0,79,9.0,74.0,Overcast,980.39,1,Winter,3.5,Mountain,Snowy,2
30.0,64,14.0,25.0,Overcast,1005.25,3,Winter,5.5,Inland,Cloudy,0
64.0,91,17.5,100.0,Overcast,1009.25,2,Summer,6.5,Coastal,Rainy,1
19.0,53,2.5,65.0,Overcast,1049.7312500000003,5,Autumn,14.25,Coastal,Cloudy,0
32.0,67,3.0,26.0,Partly Cloudy,1019.99,4,Winter,5.0,Mountain,Cloudy,0
3.0,85,17.5,72.0,Overcast,995.95,0,Winter,2.0,Inland,Snowy,2
42.0,20,8.0,0.0,Partly Cloudy,1011.44,6,Winter,7.0,Inland,Sunny,3
-3.0,87,2.0,99.0,Partly Cloudy,993.03,1,Winter,4.0,Mountain,Snowy,2
-3.0,74,1.0,53.0,Overcast,992.39,0,Winter,5.0,Mountain,Snowy,2
11.0,67,5.5,38.0,Partly Cloudy,1012.73,2,Summer,7.0,Mountain,Cloudy,0
12.0,64,11.0,29.0,Partly Cloudy,1015.4,1,Winter,6.0,Mountain,Cloudy,0
26.0,70,4.0,13.0,Partly Cloudy,1014.35,2,Spring,6.0,Mountain,Cloudy,0
-5.0,67,6.0,59.0,Partly Cloudy,981.92,0,Winter,3.0,Mountain,Snowy,2
28.0,67,0.5,17.0,Clear,1026.75,9,Summer,9.0,Mountain,Sunny,3
2.0,76,5.5,52.0,Partly Cloudy,994.97,0,Winter,2.5,Inland,Snowy,2
-2.0,92,1.5,70.0,Overcast,988.17,0,Winter,5.0,Inland,Snowy,2
22.0,66,5.5,10.0,Clear,1024.8,6,Spring,8.0,Inland,Sunny,3
17.0,54,12.0,37.0,Partly Cloudy,1003.0,3,Summer,8.0,Inland,Cloudy,0
17.0,84,15.0,92.0,Clear,1024.53,10,Spring,2.5,Mountain,Sunny,3
2.0,85,16.0,59.0,Overcast,988.47,1,Winter,2.0,Inland,Snowy,2
22.0,26,6.5,12.0,Clear,1022.85,6,Spring,7.5,Inland,Sunny,3
23.0,75,5.0,30.0,Overcast,1014.99,4,Winter,8.5,Inland,Cloudy,0
35.0,48,6.5,58.0,Overcast,961.8412499999998,9,Summer,5.0,Inland,Sunny,3
18.0,69,1.0,33.0,Partly Cloudy,1013.45,2,Summer,8.5,Inland,Cloudy,0
-5.0,72,17.5,79.0,Overcast,987.3,1,Winter,4.5,Inland,Snowy,2
34.0,64,8.0,30.0,Overcast,1018.0,1,Spring,7.0,Coastal,Cloudy,0
9.0,69,13.0,11.0,Cloudy,1049.7312500000003,0,Winter,1.0,Mountain,Sunny,3
0.0,100,26.25,100.0,Partly Cloudy,989.62,4,Winter,0.5,Inland,Snowy,2
12.0,81,12.5,87.0,Overcast,1012.39,2,Autumn,1.5,Coastal,Rainy,1
34.0,63,6.0,99.0,Partly Cloudy,1012.57,1,Autumn,3.5,Inland,Rainy,1
27.0,51,4.0,33.0,Partly Cloudy,1004.52,2,Spring,7.5,Inland,Cloudy,0
25.0,63,7.0,32.0,Partly Cloudy,1005.88,2,Spring,7.5,Mountain,Cloudy,0
-2.0,86,1.5,88.0,Overcast,988.84,0,Winter,2.0,Inland,Snowy,2
14.0,61,10.0,67.0,Overcast,998.19,0,Summer,3.0,Mountain,Rainy,1
30.0,69,9.5,3.0,Clear,1026.05,8,Summer,9.0,Mountain,Sunny,3
19.0,100,26.25,90.0,Overcast,995.04,6,Spring,2.5,Mountain,Rainy,1
26.0,66,8.5,18.0,Partly Cloudy,1003.82,2,Winter,6.0,Coastal,Cloudy,0
20.0,76,14.0,73.0,Overcast,1002.76,1,Autumn,4.0,Coastal,Rainy,1
30.0,53,0.5,30.0,Partly Cloudy,1000.77,1,Winter,7.5,Mountain,Cloudy,0
17.0,76,3.0,40.0,Partly Cloudy,1011.62,2,Winter,5.5,Inland,Cloudy,0
32.0,75,10.5,18.0,Partly Cloudy,1006.73,2,Autumn,7.5,Inland,Cloudy,0
2.0,65,4.0,75.0,Overcast,990.41,1,Winter,2.5,Inland,Snowy,2
33.0,45,0.0,74.0,Overcast,961.8412499999998,10,Spring,9.0,Mountain,Sunny,3
28.0,67,10.0,15.0,Clear,1021.18,11,Autumn,6.5,Coastal,Sunny,3
22.0,79,21.0,100.0,Overcast,999.58,1,Spring,3.5,Coastal,Rainy,1
-5.0,67,4.0,64.0,Overcast,991.81,1,Winter,4.0,Inland,Snowy,2
30.0,69,6.5,11.0,Clear,1011.78,5,Spring,7.5,Inland,Sunny,3
24.0,66,8.5,28.0,Overcast,1013.95,1,Summer,9.0,Mountain,Cloudy,0
17.0,61,8.0,60.0,Partly Cloudy,1009.63,3,Winter,4.5,Inland,Rainy,1
28.0,80,14.0,66.0,Overcast,1015.25,0,Autumn,3.0,Inland,Rainy,1
26.0,37,6.5,1.0,Partly Cloudy,1012.43,8,Winter,7.5,Inland,Sunny,3
41.0,47,8.5,6.0,Clear,1017.64,8,Spring,5.5,Inland,Sunny,3
34.0,41,7.0,19.0,Clear,1011.28,5,Winter,6.5,Inland,Sunny,3
31.0,41,3.5,1.0,Partly Cloudy,1027.59,8,Autumn,8.0,Inland,Sunny,3
36.0,29,2.5,10.0,Clear,1027.12,9,Winter,5.5,Mountain,Sunny,3
27.0,64,14.0,68.0,Partly Cloudy,991.5,0,Summer,3.5,Coastal,Rainy,1
37.0,36,6.0,1.0,Clear,1023.9,9,Summer,9.0,Coastal,Sunny,3
33.0,40,9.5,9.0,Clear,1013.86,6,Summer,8.5,Coastal,Sunny,3
-8.0,63,15.0,90.0,Partly Cloudy,996.12,1,Winter,1.5,Inland,Snowy,2
51.0,100,16.0,70.0,Overcast,1005.05,5,Winter,1.5,Coastal,Rainy,1
24.0,93,6.0,70.0,Partly Cloudy,1015.59,0,Winter,4.0,Coastal,Rainy,1
58.0,72,26.25,100.0,Partly Cloudy,1013.59,5,Spring,5.5,Mountain,Cloudy,0
33.0,65,7.0,77.0,Overcast,993.76,0,Autumn,3.0,Mountain,Rainy,1
27.0,42,9.5,2.0,Clear,1010.89,7,Autumn,10.0,Mountain,Sunny,3
30.0,56,1.0,10.0,Partly Cloudy,1001.91,3,Winter,7.0,Inland,Cloudy,0
25.0,22,7.5,5.0,Clear,1021.09,5,Autumn,5.5,Mountain,Sunny,3
25.0,77,16.0,78.0,Overcast,996.52,1,Summer,4.5,Mountain,Rainy,1
32.0,87,13.5,92.0,Partly Cloudy,995.88,2,Summer,2.0,Coastal,Rainy,1
26.0,79,0.5,28.0,Overcast,1012.98,1,Autumn,7.5,Mountain,Cloudy,0
27.0,75,2.0,21.0,Overcast,1003.88,2,Spring,7.5,Inland,Cloudy,0
28.0,68,5.0,38.0,Partly Cloudy,1006.87,1,Spring,5.5,Inland,Cloudy,0
32.0,49,0.5,88.0,Partly Cloudy,961.8412499999998,14,Winter,0.0,Coastal,Rainy,1
32.0,72,2.5,28.0,Partly Cloudy,1012.95,1,Spring,7.5,Coastal,Cloudy,0
48.0,69,1.5,30.0,Partly Cloudy,992.72,10,Winter,13.0,Coastal,Cloudy,0
22.0,67,4.5,37.0,Overcast,1013.23,2,Spring,8.0,Inland,Cloudy,0
24.0,68,1.5,11.0,Partly Cloudy,1017.39,2,Spring,6.5,Inland,Cloudy,0
11.0,46,7.5,57.0,Overcast,1049.7312500000003,10,Summer,14.25,Coastal,Cloudy,0
24.0,58,7.5,29.0,Overcast,1011.97,3,Spring,7.5,Coastal,Cloudy,0
0.0,88,17.5,53.0,Overcast,990.39,1,Winter,4.5,Inland,Snowy,2
29.0,100,26.25,100.0,Overcast,1016.31,9,Autumn,1.5,Inland,Rainy,1
10.0,70,7.5,43.0,Overcast,1011.48,2,Autumn,7.0,Mountain,Cloudy,0
17.0,71,9.0,81.0,Overcast,1009.56,10,Winter,4.5,Inland,Cloudy,0
60.0,97,8.5,81.0,Clear,1029.22,14,Spring,4.5,Mountain,Sunny,3
49.0,41,1.5,82.0,Cloudy,1049.7312500000003,11,Spring,10.0,Mountain,Rainy,1
3.0,100,26.25,100.0,Overcast,994.67,3,Winter,4.0,Mountain,Snowy,2
